,time,image_id,label,eccentricity,equivalent_diameter,feret_diameter_max,filled_area,perimeter,mean_intensity-0,mean_intensity-1,mean_intensity-2,roundness,L,a,b,contrast,correlation,energy,homogeneity,entropy,uniformity
10,0,img_1,11,0.37601533185873165,12.373339027477826,13.202585097843528,120.36024,41.87208858021366,136.42559037768618,164.67332866734066,38.54089224149104,0.8626679453169404,63.64070847560607,-32.175750166242196,37.48379310967339,107.0264046059162,0.9881480207248541,0.2334580815289335,0.6432721940371634,5.833667901566849,0.054502675831170154
11,0,img_1,12,0.34170363180414765,11.490078049421648,12.14607280716693,103.78992,38.62882629987079,147.62640533878434,163.7016773883244,56.39223230926471,0.874061549511913,64.21296231933316,-23.958168333016793,31.068565529010055,163.70842995169082,0.9809608889902427,0.1943822266708267,0.5612784448113838,6.1500805391268045,0.03778445004550864
12,0,img_1,13,0.7133348693043522,8.90360902788367,11.503283434380812,62.321999999999996,33.11618254188582,138.5316645807259,158.25506883604507,38.261927409261574,0.714119200946924,62.118153452725366,-26.67485480635954,35.789287510580806,204.2447859893903,0.9780513692951052,0.26951177544954996,0.6142317357338256,5.6255551560863575,0.07263659710596863
13,0,img_1,14,0.41163897707716646,11.198487166160328,11.869620814499509,98.58888,37.598491803064775,125.82762112725086,151.0206652109244,42.58501851324409,0.8763890613978268,59.554200445929865,-28.725249407602902,30.553400947288814,78.48191510561978,0.9899321629807338,0.21074376333624975,0.5348545609499848,6.193756275647022,0.044412933785125244
14,0,img_1,15,0.36381580548580383,11.41192454499599,12.788360864676912,102.3828,39.853275561049735,118.18442785311595,151.87444766113057,32.073198232515615,0.8100443971414125,59.2847608545843,-34.74943850145344,33.99742298117635,106.43413401324028,0.9877529798575194,0.26358760339992976,0.6752282295922096,5.878381868431221,0.06947842466611867
15,0,img_1,16,0.5413910302765944,11.280582786415271,12.282219335010264,100.03968,38.382533414490325,117.96722180638723,143.83024575848304,37.32622255489022,0.8533258156679917,57.31027042708691,-28.815838341243353,29.594993781752105,87.7390212038991,0.9886666856335821,0.19306820889376164,0.6308343702042557,6.44136490794049,0.03727533328544518
16,0,img_1,17,0.17497368452533896,11.879146629047248,12.284249411978738,110.93784,40.0995684464302,122.05478527434823,142.95216131844643,36.8764518941418,0.8669821824524279,57.3303934743129,-26.00267068882848,29.89748151064666,87.56822065981613,0.9888874413044813,0.22802247985216897,0.5565767060069848,6.220348877374821,0.0519942513179328
17,0,img_1,18,0.4149529483971203,11.35037797015169,12.049454052445695,101.28144,38.187450057855756,126.9022549442425,147.60424496334176,39.37761074487093,0.8727671916306612,58.759811547253555,-26.152773759514996,30.855258582895914,110.12568648232008,0.9874923596121987,0.2157879699061767,0.6465083793971393,6.357154020668839,0.04656444795622903
18,0,img_2,1,0.5200920984993369,9.446881052691346,10.752602906631491,70.15944,32.53988482222869,120.35135856272512,128.45550762662873,35.35553875572553,0.8326528160304172,53.80498279759429,-18.349396650162138,25.974752387957885,135.81490588949603,0.9854339603637206,0.3133196154158295,0.6485780026744384,5.905186501036495,0.0981691814043233
19,0,img_2,2,0.28404629560537703,11.387032164097047,11.850961389532918,101.93664,38.666406701221185,138.9614042605289,164.96085333006857,50.56938663075416,0.8567863703728728,63.93926904489813,-29.9241229417235,33.05367027763636,166.50034838350055,0.9821176016818838,0.23896065824208926,0.6180075961226559,5.835689780314934,0.05710219618749258
20,0,img_2,3,0.3957694116078519,11.264916158462,11.927384054556976,99.762,37.80389730625877,128.25129007036747,151.49122752150117,38.710492572322124,0.8772065416487579,59.7933969616377,-27.964636342694117,32.448303170682586,133.62736244756968,0.9828871809551125,0.20866385033917031,0.5891535233474551,6.163439231910763,0.04354060243836767
21,0,img_2,4,0.19413054782053005,10.93799031698702,11.473438552312903,94.05552,37.2252611980272,142.4601273800836,154.78942479931,43.066575996815494,0.8529403211793098,61.52915076993146,-22.20722015202219,33.27929666821962,134.02202720272027,0.9863210069029391,0.24412229474794325,0.6319741405709279,6.073287306638515,0.059595694793001676
22,0,img_2,5,0.4232385417624248,10.811537421644125,11.720843347583823,91.89336,36.29363757382569,138.62543713713373,160.11156758224968,49.154279699860794,0.8766636499129459,62.65628505842604,-27.033946025027507,32.05192610264344,166.09110094075768,0.9822684545657469,0.24875454719743853,0.6214062673430604,5.91066310343747,0.061878824751402675
23,0,img_2,6,0.37851130956347134,10.901282498947074,11.794013169884117,93.42528,36.913161064243724,124.64794282660966,154.9948904621961,44.755142933475824,0.8616121148760868,60.492662441467715,-31.94993658611704,30.82908319145179,120.50675060679612,0.9861977542075367,0.2401458026292359,0.5921861959140455,6.02573071109218,0.05767000652043993
24,0,img_2,7,0.4610497972878376,11.582104036800514,12.225877707166875,105.45912,38.978506835004644,134.78713647525223,157.70767137066952,40.737285879116,0.8722552864760911,61.7574771819339,-28.23190919615965,34.2794258536461,104.54471760797342,0.9884386094729662,0.24944592411751373,0.5989256795070235,5.888998041547143,0.062223269058840416
25,0,img_2,8,0.38421159468754695,10.098466961622856,10.716160928886799,80.17152,34.233937172475294,142.78494707347448,169.69415473225405,44.173217621419674,0.8596393419560006,65.39455480063309,-31.458882001163396,37.592137560233205,163.7773304337604,0.9826733323457031,0.2437686657054551,0.639423093442432,5.537456628072553,0.05942316237981793
26,0,img_2,9,0.1798984346142454,12.140370566096484,12.663076007056894,115.87056,41.288775694833205,141.5743443373364,164.0252302224137,44.05622273681943,0.854120133788985,63.82209193850879,-28.335266663659,35.68832946264847,104.00558462049493,0.988632604719552,0.2272366239207043,0.6125898864002454,5.967064906022662,0.05163648325087959
27,0,img_3,1,0.27513590005437977,10.213937586945832,10.751443315039149,82.01544,34.85910603230386,116.52105603530262,143.64240879522197,31.656598318560505,0.8481506367322147,57.15686873279724,-29.93915342005253,31.465291826311585,215.92449615136022,0.975684980867252,0.22513291194547042,0.6352798372599324,6.2284611377969386,0.05068482804104694
28,0,img_3,2,0.5322257872830546,10.847085511050402,12.116139080717916,92.49864,36.83041770760915,151.0913414510743,173.94734711775223,48.51560022936553,0.8569035117459605,67.11233772045908,-29.199818130559674,38.109841095249486,179.93473684210525,0.9833829898859827,0.27242977612234415,0.6425424638271917,5.4917427650494135,0.07421798291807055
29,0,img_3,3,0.46096692275798584,10.09021063639472,10.951791308822498,80.04048,34.0421607966768,114.14044593435722,140.46636002182896,31.447844390738286,0.8679312209144202,56.25316150225217,-29.18856074174802,30.35186238330042,131.40431603352954,0.9847960418262107,0.23407390217694263,0.5735989833046274,6.2870988165932085,0.05479059168034091
30,0,img_3,4,0.8731286552307771,15.55155827546343,21.232803006887714,190.14527999999999,73.57934434495058,147.2861174926157,176.8091565474237,51.116458811946174,0.4413504626785186,67.66228882343242,-33.208401124294696,37.56557216191193,152.06273243647234,0.9860607823224222,0.2697030732933589,0.6613260175234066,5.466658538857979,0.07273974774388293
31,0,img_3,5,0.18184897333869862,12.43827962948518,13.029578559086245,121.62696,41.8880560961836,116.74765923607727,144.4086653156504,38.3557961162558,0.8710825283207904,57.388356815983045,-29.82631046428178,29.265597110716993,102.32529561789936,0.9882521318311469,0.24419632361860427,0.5487390674866857,6.169745998831366,0.0596318444688421
32,0,img_3,6,0.5576367739389857,10.820893852613947,11.939921328019711,92.05248,36.570495694833205,110.48017218004338,135.51491323210413,29.61757727765727,0.8649353823344649,54.85269456862228,-28.108436849067232,29.159062547439568,120.63868963426957,0.9855839230000276,0.25156574976396023,0.623022260040562,6.213135927111932,0.06328532645430346
33,0,img_3,7,0.32594215983565716,12.162089913389199,12.820615260731444,116.28551999999999,40.72143032542268,131.45077942636365,161.56059671057926,36.658474417107136,0.8812303686287669,62.52268688990443,-33.1424695415967,36.68468803226877,113.74770642201834,0.9863598066496265,0.21832215014802117,0.6241859587834799,5.977761242272797,0.047664561245255095
34,0,img_3,8,0.5582168879049313,10.265291983910624,11.133851469864325,82.84224,34.94886455466177,97.01457517324495,119.77738023501054,28.151815305815006,0.8523060204731592,50.37583154251441,-25.498734515498,23.777921656221288,66.33199652242197,0.9907540532123827,0.2519401401955457,0.5615713129269791,6.195396960538952,0.06347383424175122
35,0,img_3,9,0.3569168615772789,11.907343551801691,12.545859415890964,111.46512,39.94303408340765,114.3268487935957,150.16164697979062,31.130605161507027,0.8779438685247499,58.645324300753934,-36.03164850352937,33.435782561941295,107.96027917698282,0.9860651392389804,0.2354570710537226,0.6281950213187032,5.956169356030984,0.05544003230919778
36,0,img_3,10,0.38927795848220714,11.189091791279337,11.67367785695665,98.42352,37.504457707609156,140.06809104165345,163.53220693590313,51.34869714068345,0.879311952603165,63.641698576677186,-28.27964768864293,32.378251585336834,124.0865539452496,0.9874159214687541,0.2507075715747077,0.5830866871914075,5.895083341245571,0.06285428644488718
37,0,img_3,11,0.3953596017381889,11.674764393552625,12.496195817615854,107.15328,39.138348178863275,135.7674120661542,147.76056953179594,45.15044840437922,0.8790434629098075,59.38198774621299,-21.279544457413568,29.53510722007981,85.0069918699187,0.9899327903786326,0.20099200241574972,0.5706884536472622,6.3621578380144825,0.04039778503509274
38,0,img_3,12,0.5117810402631463,9.590721889305588,10.436626711275055,72.31224,32.57141865011739,137.24843594943263,161.40363291193856,47.6347240799068,0.8565413417125248,62.89185511093089,-28.761972577351926,32.95106141444649,75.5418747861786,0.9918903429478901,0.20488126880484994,0.586901873647169,6.176371100870915,0.04197633430708518
39,0,img_3,13,0.5886336687798072,10.18436461708691,11.489184606668134,81.5412,35.511934350974585,128.37723359479625,149.60734647025063,42.893514444231876,0.8125279406984101,59.35829165972299,-26.368909871779955,30.244111854536317,102.82626641651032,0.9905197412052988,0.34204718829732567,0.6375008509656299,5.64240732026671,0.11699627902210614
40,0,img_3,14,0.51610964221283,9.867091718861184,12.149023639029599,76.53984,37.20096747499408,146.50611446274254,163.99889939670635,57.964536116093264,0.6950066256787707,64.22621257209532,-24.57841726353289,30.35820737386817,97.24425028523389,0.9912747773711214,0.2600019496229269,0.6056309075757313,6.074175035458854,0.06760101380772301
41,0,img_3,15,0.5790904816874065,10.979456198392038,12.278158174111457,94.77,37.48615180306478,131.94936625514404,151.37274074074074,36.849020576131686,0.8474986703876055,59.97919149443821,-25.97576299915691,33.49409830160796,80.5159046973463,0.9909936179721706,0.23540008336534046,0.6377202801992348,6.1598844872838745,0.05541319924840924
42,0,img_3,16,0.4321365739881496,11.665752609582514,12.408335251128573,106.98792,39.159961064243724,110.96695926044735,140.18879589396636,30.703595695663584,0.8767183683486607,56.00962509442682,-30.917343311921627,30.230151005619465,38.341628959276015,0.9948000670915599,0.2148129824703327,0.5930433427006099,6.244570416233204,0.04614461743779946
43,0,img_3,17,0.511909328019921,10.138669195127354,11.087562501109069,80.81112,34.45861717247529,137.6167715532219,158.9625883170534,51.41129686112505,0.8552346725954343,62.314539859490715,-26.657801147337533,30.63422396310982,89.3755536130536,0.9914241279325429,0.24301017575462078,0.5702525352651163,6.114786347082669,0.059053945520291674
44,0,img_3,18,0.8674380705448862,8.636391045156914,12.707305377793515,58.63728,33.22247596842411,115.14142811535596,136.1867617324678,31.342396509524317,0.6676051660451989,55.28250602328669,-25.836195555318163,29.20481185584231,25.77236897274633,0.9964719595756918,0.21133180231346527,0.607495059269761,6.273962987204899,0.04466113066905757
45,15,img_4,1,0.5707922812147249,6.6860405786364305,7.467458163324386,35.143679999999996,22.930421739185036,164.51038707386363,171.11479048295453,82.68723366477273,0.8399105086667931,67.59045273637065,-17.92339717394008,23.447306544205436,229.9794466403162,0.9803282447433713,0.25237994138846087,0.4593117397237304,5.912104651227062,0.06369563481524296
46,15,img_4,2,0.6174872342272006,7.702447699905616,8.644099600930105,46.640879999999996,26.680867509945948,166.6530202689143,159.1122483109238,76.97130242825607,0.8233352459537758,64.6126818203685,-11.472526526526192,22.54790650515362,180.30271757825938,0.9829443680385855,0.26056372947729395,0.47681654183359634,5.837608037421048,0.06789345711911643
47,15,img_4,3,0.5005059626298233,10.536399033740135,11.418292854415672,87.27576,36.02008643365425,158.29821613698925,169.89046580631324,71.01633718228291,0.8453060983399239,66.69237312245178,-21.127045864726078,27.691919627142585,153.73020535619773,0.986247208136427,0.25659724557417707,0.5482516604038206,5.887183553072794,0.06584214643625452
48,15,img_4,4,0.6436671892351801,8.74212480626544,10.352664552012683,60.08184,30.324618650117387,105.12691488809264,113.23975697149089,39.07846497377577,0.8210363634485771,49.38484833721859,-16.76192755578011,18.418109921347575,126.01347213717085,0.985052245055411,0.2575545833314155,0.503060383137766,6.2199262496965435,0.06633436339501907
49,15,img_4,5,0.6422110003049971,7.362076770289105,8.527381429729761,42.60984,24.93229865011739,128.34180273852238,130.9502819067145,61.17522149813283,0.8613806798127305,55.0777476193882,-14.1817826293746,16.720490654819464,204.73481125169926,0.9770820436764847,0.27990727357658945,0.4422025341455869,6.069561057335198,0.07834808180107969
50,15,img_4,6,0.835150981286755,5.525846009823508,7.468084251513234,24.00528,19.94941986019255,148.01052768390954,146.95502989342344,69.48505328827657,0.7579771239155434,60.207386325561416,-13.503285310944527,20.064401942424425,291.2758852156402,0.9714512913193232,0.34830519379554536,0.5261181903725743,5.2448792724273705,0.1213165080249524
51,15,img_4,7,0.6820508526749394,10.38483194131439,12.023298682316762,84.78287999999999,36.446864956012156,114.31254139986753,134.44211378523588,39.47022889526753,0.8020430389382567,54.86216634763344,-24.603611017713547,25.540204543564666,145.0906360291357,0.9808894144090802,0.31605525385402206,0.5367685637733504,5.436953717473186,0.09989092348873031
52,15,img_4,8,0.549257840775807,7.030352773330072,7.952199117426575,38.85648,24.46793972640909,125.83145977196081,124.03830094748675,53.805363738557894,0.8156024382367909,53.285304377101184,-12.302197405404547,17.591300522692354,135.03125781445365,0.9811630179256076,0.2158554858192854,0.44906757248375095,6.325428229229277,0.04659359075827972
53,15,img_4,9,0.7067790454716577,8.19208577580528,9.695952878025965,52.7592,28.410161872968498,150.72128917800117,158.0104671791839,61.01170904790065,0.8214112548742742,63.01400903909694,-18.829922783176553,27.570701472622854,123.8042738970588,0.985966662292987,0.21960731848218631,0.48123190676528865,5.96723018890785,0.04822737433093641
54,15,img_4,10,0.6224914946059487,7.741763857129869,8.834557264288913,47.11824,26.347154490782028,138.91736193881604,148.5009270295325,62.46834856310422,0.8529655439992062,59.8910499302677,-18.84192132850572,22.670203678324537,291.5614118895966,0.967365624804297,0.19260283892452174,0.4095345401293253,6.444810400993198,0.03709585356178526
55,15,img_4,11,0.33908038599209095,11.079666491708789,11.70274575850471,96.50784,37.291068446430195,121.61370102159576,141.81042286305444,43.74201474201474,0.8720930110274397,57.06761393494912,-25.001370697983564,26.80769902585574,155.6086956521739,0.9802041483408284,0.24240983269255995,0.5233680464988952,6.070677500561503,0.0587625269860349
56,15,img_4,12,0.33940661218390483,8.369413824686696,8.85024372930486,55.068,27.955156503557976,129.16107648725213,141.93110481586402,58.01388101983003,0.8854933660208093,57.655701798356475,-20.068806063217377,21.564274292245585,180.9034554688917,0.9790909665124459,0.1957824918912097,0.4595017038628634,6.525738943330441,0.038330784131131584
57,15,img_4,13,0.4115559915822203,9.181642722376154,9.798920505060748,66.27504,31.176805898520392,124.81282365125695,135.01864231239998,60.93286884474155,0.8568338675771109,55.784847339214274,-17.913317953561453,17.7047592253815,153.9235384502817,0.9785780101759718,0.2188722443163635,0.44988985707473256,6.178211254553089,0.047905059332081924
58,15,img_4,14,0.6005594706845593,9.114399282875915,10.16182686666625,65.30784,31.183821064243727,104.84760175807376,121.27403019300593,39.90789222243455,0.8439496250975241,51.232530639099856,-21.422361589457687,20.456100687051325,173.6380284949258,0.9771588023373546,0.30360281326521127,0.5058350237810657,5.8930225141901635,0.09217466822255073
59,15,img_4,15,0.5858575993332877,9.686043681579198,10.807684397621905,73.7568,32.849646567437716,117.28604060913706,130.952834179357,42.07026226734349,0.858915673141721,54.2329923652427,-20.792767810278423,23.734230193497442,106.6464606724571,0.9855973900065627,0.2804767096236137,0.5110640532239042,5.823700516703475,0.07866718464128893
60,15,img_4,16,0.4305206410694472,9.761143071370135,10.440359277007664,74.90496,33.1058603953264,113.52265911362879,123.2414611796068,49.97884038653782,0.8588368725511174,52.277679936735886,-17.538970278103196,17.694629299958994,145.49917865164775,0.9792104229027868,0.19081175126092345,0.41504298436146686,6.604222405195139,0.03640912441926052
61,15,img_4,17,0.542226333308998,6.926564392233493,8.10477785498159,37.71768,23.74639838255046,149.0065348664075,147.148812970469,61.751840516171725,0.8405418405286393,60.255379099911984,-13.801127536267895,23.68370651062727,281.2182520808561,0.9749611572323394,0.2738131968339968,0.47798126225719595,6.173671305230326,0.07497366676045307
62,15,img_4,18,0.4724910402606761,10.179297477824504,11.00984020465783,81.46008,34.47224629987079,136.95534107012907,145.6216247271056,59.98142403002796,0.8614211452187538,59.05024257393016,-18.361388367838053,22.661990813572736,127.48792340400912,0.986895774062361,0.24176064372247325,0.5516180640773589,6.291246109573017,0.058448208853104644
63,15,img_4,19,0.522130263692745,9.389361732863424,10.455574336247627,69.30768,32.00076629987079,118.92036553524804,129.60592419195103,45.13617538489241,0.8504924628291667,54.039879317384916,-18.99830009610702,22.230329675269086,92.68447484058545,0.9889040761355717,0.2616868723013472,0.5079915816723879,6.131814887451072,0.0684800191348616
64,15,img_4,20,0.6387410400537631,9.202582486105575,10.488464580085115,66.57768,31.386888178863273,120.68723932705375,133.90196354093445,49.092084914944465,0.8492626043077586,55.17434391870637,-20.284459147140744,22.057237535756254,125.85628742514969,0.9848059102439002,0.2779326335243665,0.47681357186964135,5.988821494109741,0.0772465487777898
65,15,img_4,21,0.36539041551779955,8.72394705658414,9.612006449482854,59.83224,29.926468178863274,125.8182718881994,136.80925066485895,53.791103926578714,0.8395260846481615,56.20595593832844,-19.110449886470946,21.46673178487462,135.53307915758893,0.9833816087540382,0.29882265543759007,0.4930367562373913,5.646757586887831,0.08929497940277267
66,15,img_5,1,0.3347236921432702,8.504416874419883,9.24993758384347,56.85888,28.789037847416605,151.77249780509217,150.82824846356453,65.83154082528534,0.8620924932885118,61.3676107508709,-14.209129123080489,23.30814189702836,123.68765767052214,0.9846844774113049,0.1305826818159169,0.4502684069197091,6.83652625570058,0.01705183679023699
67,15,img_5,2,0.5831281712678543,9.85501793893548,10.824830886332588,76.35264,33.894578783900855,91.47858777378228,101.89469597907814,27.218739784243215,0.8351672190890592,45.81044009198255,-17.683193796176802,18.417478558524053,69.06845238095237,0.9885392836869235,0.23792654449498277,0.531323978027534,6.1873485917933575,0.05660904057532302
68,15,img_5,3,0.5926352500241638,8.113469529653358,9.039978704631997,51.75144,27.792976771124906,139.23759570748177,151.9735334900826,65.86640139868572,0.8419032263009069,60.78574870333703,-20.32862877397835,22.28827859591168,284.23679795125395,0.9716977326751466,0.2627179055963766,0.4840399921951138,6.041754511897635,0.06902069792094663
69,15,img_5,4,0.39636312240116034,10.059682216152565,10.752023126467874,79.55687999999999,34.06941905146778,106.9782344405663,123.45256676732421,37.027177536373976,0.8613073450791956,51.84591535755534,-21.88241444355127,22.472435664187117,117.26145100972327,0.9832130466625477,0.23322682181179683,0.4742543546876443,6.2584717418744376,0.05439475041243163
70,15,img_5,5,0.2759694861717463,10.304650839045822,10.761875141317148,83.47872,34.69692629987079,129.5797951861265,143.82280609956646,48.357975781133206,0.8713720753849685,58.06200347199134,-21.787670804026806,26.33450174450318,135.64468864468867,0.982949822442824,0.2181908126769974,0.4122711573785545,6.244092844586463,0.04760723073664856
71,15,img_5,6,0.33823081750786743,10.908197363263694,11.403132286407098,93.54384,36.510333815840724,135.11460209459008,145.14578747248348,48.93669535054366,0.8818474235256055,58.734700423083844,-19.82973236126668,27.08636171180209,104.7039144636113,0.9890025369455105,0.231169077618835,0.457782352126307,6.370767001089962,0.05343914244714297
72,15,img_5,7,0.5125615699540323,9.656703468935923,10.636604068183605,73.31063999999999,32.469400796676794,126.89883814955101,139.28335532195598,58.641741498914755,0.8738327689119377,56.89334963855402,-19.563712384448053,20.237554328046915,127.77533849129595,0.9836443769622043,0.23931254664629467,0.49138587823623875,6.072252003294492,0.05727049498233497
73,15,img_5,8,0.6355658300806363,8.363721635981513,9.499798925329946,54.99312,28.54976012775948,110.49489390672869,115.64881425167367,40.422614319754906,0.8478388174606974,50.283813842043145,-15.534629097032397,19.136217632394906,122.2725444633122,0.9852732057092471,0.20840353745288615,0.4284757667652752,6.599198696987727,0.04343203442287651
74,15,img_5,9,0.5287911616577617,10.783971457232916,11.742098918106592,91.42536,36.31621905146778,129.22499402791524,145.12312732484727,48.28355458485479,0.8711145929561261,58.35176370444115,-22.739891664823755,26.731479988937426,144.87742055281447,0.9824527942810994,0.21844204228140315,0.4401208390761568,6.254220345896709,0.047716925836070324
75,15,img_5,10,0.6453859435747054,10.142582832729737,11.635298831302098,80.87352,35.12604321080315,85.5880560163574,108.02993711662359,25.815477797924462,0.8236785334083988,46.93701480826602,-24.41965077831786,20.154026249405106,81.06499300440855,0.984591362568774,0.31184337256363026,0.5196432573486541,5.556705497080029,0.09724628901185911
76,15,img_5,11,0.4644733138008298,8.97972765408333,9.693541529255445,63.39216,30.33824777751288,148.72546510483315,156.2638054926666,69.96613839944877,0.8654947266005334,62.517273743112824,-18.01762320693917,22.807524982746056,242.650269541779,0.9756601948542875,0.23505448331462922,0.39741200600863963,6.210634714246565,0.055250610126307304
77,15,img_5,12,0.2285981690231105,9.861459127818536,10.292877912522814,76.45248,33.080940529109874,130.52970943519426,144.84227064968985,54.59961638916095,0.8779014063584599,58.409608715213324,-21.400636976504007,24.091890760597177,220.8466134164556,0.9739613424996716,0.20042205072973973,0.48486475867321316,6.470805776424222,0.040168998418714366
78,15,img_5,13,0.39690933446706844,8.938308944748808,9.750290326446695,62.80872,30.222600796676797,157.2181709800805,162.63116586359345,81.37896776116438,0.8641042427053399,64.83207376700193,-16.670824156606983,20.586956662316858,171.49145083327318,0.98458628949734,0.2689747137773723,0.48789634553752664,5.910675193420121,0.07234739665161935
79,15,img_5,14,0.47767244915761986,10.046852368312049,11.13595094217373,79.35408,34.20764750994594,122.47055123063616,139.78784304474325,49.12428245655422,0.8521826897433135,56.66978282483594,-22.867451813297244,24.038804097760234,94.4761189258312,0.9879898107302538,0.18325898521558798,0.4794486459327516,6.614637045655019,0.03358385566224709
80,15,img_5,15,0.42955214742662134,9.50029333091004,10.460343127526937,70.95504,32.81440455466176,64.04032187142731,81.57057426787442,16.96781285726849,0.8280642918223355,38.76477038531708,-20.143971111979297,13.798111302477086,103.14139344262293,0.9753151528242942,0.2900410369681514,0.5752127640816895,5.776046879082584,0.08412380312556059
81,15,img_5,16,0.49336684698108013,9.329148432124638,10.237614554304143,68.4216,31.566004019527913,135.65088919288647,144.37824897400822,63.72234382124943,0.8629067669404542,58.700552222636745,-17.932798290820475,20.49170012591832,107.22612903225806,0.9865286516257292,0.2099226027202591,0.41817417790435507,6.265989437603758,0.04406749913284773
82,15,img_5,17,0.4304835875676647,8.672160247321974,9.397036529512908,59.124,29.69477301313994,96.34211081794196,102.43335092348285,39.621635883905014,0.842584862627514,46.33085617630066,-14.7958710773773,14.082089385374001,90.38170638588595,0.984770958274937,0.2328396340396181,0.43568440642038947,6.281019704409478,0.05421429517970328
83,15,img_5,18,0.5560413033360366,8.440242284866647,9.630149050855858,56.004,29.23646066289334,103.52,111.77816155988857,38.0625069637883,0.8233401961452448,48.941391744046705,-16.772921932499347,18.23754676037295,146.6297076023392,0.9805663417418695,0.2952792949527996,0.5083650026743057,6.03076494658592,0.08718986202782243
84,15,img_5,19,0.4900759481452568,9.78368217090902,10.851433392146864,75.25128,33.6257044208783,129.53551142252996,143.2159708113935,52.28434014677225,0.8363363505446457,57.94118380559862,-21.135272402247637,24.478221787751554,129.30590524843396,0.9872557088216086,0.26277013893100787,0.5416496152740536,6.189657121951744,0.06904814591382119
85,15,img_5,20,0.30517744177241113,9.701805505322957,10.45467994571809,73.99704,33.0550520706317,148.8722435383902,153.5893662773538,71.36750010540962,0.8510371534870309,61.882307060143305,-16.397343113167622,21.36201091169005,104.34794684186949,0.9911576487541828,0.287544855587461,0.5257124620582543,6.102261390586411,0.08268204397481381
86,15,img_6,1,0.4387802349716496,7.905861078476256,8.545091103750737,49.13688,26.52764012775948,151.60803860562575,155.47825258746587,62.61318178931996,0.87744561195877,62.46083400954416,-16.941824155287833,26.165716646194916,146.287003968254,0.985197423023691,0.21524035498737676,0.48565128357625875,6.297859768392046,0.04632841041509196
