time,time,eccentricity,equivalent_diameter,feret_diameter_max,filled_area,perimeter,roundness,L,a,b,contrast,correlation,energy,homogeneity,entropy,uniformity
0.0,0.0,0.4752552789972458,18.926187533238952,20.96738440639708,289.04548362327137,64.80117628329467,0.8476253104658176,27.651140929162704,-16.267852869354353,30.395687769633035,152.9302566760625,0.9822420999699837,0.24421859432566223,0.5149265750980746,6.083911472868028,0.061020241897437
15.0,15.0,0.4911324529986157,16.60978076393077,18.549739285700035,219.66614793161688,56.750352070874236,0.8447616945930374,27.897522136716738,-6.199438006719441,26.816854692628414,198.90108833401948,0.9777907189977284,0.24928655620155,0.4735364127684856,6.1009763343751295,0.06369276060692715
